Beauhurst company URL,Beauhurst deal URL,Company name,Deal date,Verified investment amount (converted to GBP),Amount raised (converted to GBP)
https://platform.beauhurst.com/company/jws5d8/,https://platform.beauhurst.com/transaction/fundraising/8xnh/,Isentropic,2009/12/15,1098197,1098196.8
https://platform.beauhurst.com/company/jws5d8/,https://platform.beauhurst.com/transaction/fundraising/w6m2/,Isentropic,2011/3/22,1417950,1417950
https://platform.beauhurst.com/company/jws5d8/,https://platform.beauhurst.com/transaction/fundraising/q3e2/,Isentropic,2013/3/23,37073,37073.4
https://platform.beauhurst.com/company/jws5d8/,https://platform.beauhurst.com/transaction/fundraising/z3wu/,Isentropic,2013/10/28,1000000,1000000
https://platform.beauhurst.com/company/jws5d8/,https://platform.beauhurst.com/transaction/fundraising/x62u/,Isentropic,2014/12/19,2043722,2043721.68
https://platform.beauhurst.com/company/y5cpk3/,https://platform.beauhurst.com/transaction/fundraising/u282/,Wei-UK Consulting,2015/12/2,,57867
https://platform.beauhurst.com/company/eut2gi/,https://platform.beauhurst.com/transaction/fundraising/nic2/,Predict The Six,2015/10/18,285000,284950
https://platform.beauhurst.com/company/y5cpk3/,https://platform.beauhurst.com/transaction/fundraising/8tfy/,Wei-UK Consulting,2014/12/17,100000,100000
https://platform.beauhurst.com/company/iwh8p9/,https://platform.beauhurst.com/transaction/fundraising/bg5v/,Veropath,2009/10/30,373224,373224.5
https://platform.beauhurst.com/company/iwh8p9/,https://platform.beauhurst.com/transaction/fundraising/ykne/,Veropath,2010/2/26,1831648,1831647.94
https://platform.beauhurst.com/company/iwh8p9/,https://platform.beauhurst.com/transaction/fundraising/c9ve/,Veropath,2011/7/21,693862,693862.4
https://platform.beauhurst.com/company/iwh8p9/,https://platform.beauhurst.com/transaction/fundraising/m93b/,Veropath,2012/9/20,2780731,2780731.35
https://platform.beauhurst.com/company/iwh8p9/,https://platform.beauhurst.com/transaction/fundraising/5ksb/,Veropath,2014/10/2,692481,692480.64
https://platform.beauhurst.com/company/iwh8p9/,https://platform.beauhurst.com/transaction/fundraising/4u3f/,Veropath,2015/5/15,320447,320447.4
https://platform.beauhurst.com/company/mb2ygz/,https://platform.beauhurst.com/transaction/fundraising/cisv/,Oregon Timber Frame,2012/5/31,18750,18750
https://platform.beauhurst.com/company/mb2ygz/,https://platform.beauhurst.com/transaction/fundraising/minq/,Oregon Timber Frame,2013/9/5,144000,144000
https://platform.beauhurst.com/company/mb2ygz/,https://platform.beauhurst.com/transaction/fundraising/52vq/,Oregon Timber Frame,2015/8/27,43500,43500
https://platform.beauhurst.com/company/rvu5ry/,https://platform.beauhurst.com/transaction/fundraising/8gxa/,All Shades Covered,2016/7/27,99994,99993.6
https://platform.beauhurst.com/company/fih44w/,https://platform.beauhurst.com/transaction/fundraising/225n/,Satago,2016/9/26,,7900
https://platform.beauhurst.com/company/9mnpxv/,https://platform.beauhurst.com/transaction/fundraising/jrw5/,M247,2011/8/4,8487,8486.910005
https://platform.beauhurst.com/company/8f5zjw/,https://platform.beauhurst.com/transaction/fundraising/cp66/,Apps4Arts,2015/11/27,10000,10000
https://platform.beauhurst.com/company/d55gmj/,https://platform.beauhurst.com/transaction/fundraising/fkzc/,Monica Healthcare,2016/9/22,8299,8299.2
https://platform.beauhurst.com/company/6ti6pw/,https://platform.beauhurst.com/transaction/fundraising/t77g/,ProfitBees,2016/5/13,15000,14999.9995
https://platform.beauhurst.com/company/s7cdn6/,https://platform.beauhurst.com/transaction/fundraising/qpma/,Otti Prams,2016/9/15,20419,20418.966
https://platform.beauhurst.com/company/d3urdv/,https://platform.beauhurst.com/transaction/fundraising/9xj7/,Level Energy,2016/7/4,118182,118182.1721
https://platform.beauhurst.com/company/en5vr2/,https://platform.beauhurst.com/transaction/fundraising/fug5/,TrillionX,2016/8/31,148100,148100
https://platform.beauhurst.com/company/xjqhmz/,https://platform.beauhurst.com/transaction/fundraising/ax9c/,GlySure,2016/4/5,6412192,6412191.691
https://platform.beauhurst.com/company/87wmy4/,https://platform.beauhurst.com/transaction/fundraising/e6dn/,Chirp,2016/2/22,157500,157500
https://platform.beauhurst.com/company/5pum9j/,https://platform.beauhurst.com/transaction/fundraising/5zaj/,Jaleno,2016/3/31,10000,9999.9999
https://platform.beauhurst.com/company/7xadrw/,https://platform.beauhurst.com/transaction/fundraising/tuw3/,Zyncd,2016/4/20,331025,331024.6273
https://platform.beauhurst.com/company/7xadrw/,https://platform.beauhurst.com/transaction/fundraising/4xpb/,Zyncd,2014/9/19,86045,86045.12124
https://platform.beauhurst.com/company/2u9ea4/,https://platform.beauhurst.com/transaction/fundraising/5jdz/,Niume,2016/6/1,399820,400000
https://platform.beauhurst.com/company/6vznym/,https://platform.beauhurst.com/transaction/fundraising/yu87/,Purssells London,2016/9/19,80000,79999.92
https://platform.beauhurst.com/company/ajk3i3/,https://platform.beauhurst.com/transaction/fundraising/vm62/,Rezurvit,2016/3/8,84917,84917.4
https://platform.beauhurst.com/company/8iphnj/,https://platform.beauhurst.com/transaction/fundraising/tbdn/,Rotawave,2016/4/13,243000,243000.24
https://platform.beauhurst.com/company/7ab4nb/,https://platform.beauhurst.com/transaction/fundraising/uirf/,iotec Global,2016/6/22,2629597,2629597.383
https://platform.beauhurst.com/company/wqt49s/,https://platform.beauhurst.com/transaction/fundraising/ub6j/,scubawhere,2016/10/5,10000,10000
https://platform.beauhurst.com/company/ib9wh6/,https://platform.beauhurst.com/transaction/fundraising/n4xj/,Fuel & Nourish,2016/7/29,20000,20000
https://platform.beauhurst.com/company/a6nqwc/,https://platform.beauhurst.com/transaction/fundraising/ge63/,Kastr,2015/9/2,1104049,1104048.753
https://platform.beauhurst.com/company/a6nqwc/,https://platform.beauhurst.com/transaction/fundraising/spx3/,Kastr,2016/5/27,2052010,1055209.798
https://platform.beauhurst.com/company/zyzbbc/,https://platform.beauhurst.com/transaction/fundraising/k8xi/,Ozoneplay,2016/9/30,60000,60000
https://platform.beauhurst.com/company/dr6jxe/,https://platform.beauhurst.com/transaction/fundraising/jxrr/,Genius Sports Group,2016/9/28,1000000,1000000
https://platform.beauhurst.com/company/8xrrqv/,https://platform.beauhurst.com/transaction/fundraising/359h/,Yolo for Men,2016/3/14,669960,669960.02
https://platform.beauhurst.com/company/thrxdr/,https://platform.beauhurst.com/transaction/fundraising/xxxu/,Echo,2015/7/2,395000,395000.5
https://platform.beauhurst.com/company/thrxdr/,https://platform.beauhurst.com/transaction/fundraising/zs6u/,Echo,2016/11/15,1800000,1800000
https://platform.beauhurst.com/company/x58zea/,https://platform.beauhurst.com/transaction/fundraising/86th/,MetaPack,2016/9/8,109945,109945.17
https://platform.beauhurst.com/company/ngacmp/,https://platform.beauhurst.com/transaction/fundraising/5r9v/,Wooshping,2014/8/14,40000,40000.00596
https://platform.beauhurst.com/company/x44r3r/,https://platform.beauhurst.com/transaction/fundraising/yzg3/,The Backscratchers,2012/3/28,,15000
https://platform.beauhurst.com/company/x44r3r/,https://platform.beauhurst.com/transaction/fundraising/cgb3/,The Backscratchers,2012/5/24,26249,26248.86
https://platform.beauhurst.com/company/x44r3r/,https://platform.beauhurst.com/transaction/fundraising/mga9/,The Backscratchers,2013/8/7,144998,144998.4
https://platform.beauhurst.com/company/z2p9k4/,https://platform.beauhurst.com/transaction/fundraising/3nze/,Pie Mapping,2015/1/13,12596,12500
https://platform.beauhurst.com/company/n4qu3w/,https://platform.beauhurst.com/transaction/fundraising/tp48/,EnXray,2016/10/18,543090,800000
https://platform.beauhurst.com/company/k98tyy/,https://platform.beauhurst.com/transaction/fundraising/3qj9/,I Can Make,2014/1/6,,15000
https://platform.beauhurst.com/company/wxmjvk/,https://platform.beauhurst.com/transaction/fundraising/tzk7/,Narrato,2013/11/29,26935,26935.08
https://platform.beauhurst.com/company/wfe2ft/,https://platform.beauhurst.com/transaction/fundraising/9c54/,Vakay,2016/10/18,,147980
https://platform.beauhurst.com/company/kuupkg/,https://platform.beauhurst.com/transaction/fundraising/qh5m/,Runnit,2013/7/3,100000,100000
https://platform.beauhurst.com/company/9i3e6r/,https://platform.beauhurst.com/transaction/fundraising/h2nh/,Songdrop,2013/9/11,,100000
https://platform.beauhurst.com/company/ytwwce/,https://platform.beauhurst.com/transaction/fundraising/3udz/,TypeScore,2015/12/9,6400,6400
https://platform.beauhurst.com/company/ki8nnd/,https://platform.beauhurst.com/transaction/fundraising/6g7e/,Dara Technologies,2015/6/26,18000,18000
https://platform.beauhurst.com/company/yaqtmt/,https://platform.beauhurst.com/transaction/fundraising/2gzb/,Visual-wise,2014/12/3,10000,10000
https://platform.beauhurst.com/company/3i42bc/,https://platform.beauhurst.com/transaction/fundraising/y4hx/,Six3,2011/11/2,75765,75765
https://platform.beauhurst.com/company/3i42bc/,https://platform.beauhurst.com/transaction/fundraising/cbfx/,Six3,2012/9/21,57976,57975.8
https://platform.beauhurst.com/company/jyzpyt/,https://platform.beauhurst.com/transaction/fundraising/kxip/,Amphio,2013/3/7,400000,400000.0016
https://platform.beauhurst.com/company/jyzpyt/,https://platform.beauhurst.com/transaction/fundraising/psdp/,Amphio,2014/1/15,50000,49999.963
https://platform.beauhurst.com/company/jyzpyt/,https://platform.beauhurst.com/transaction/fundraising/s5pm/,Amphio,2016/10/6,81270,81269.77092
https://platform.beauhurst.com/company/ydwc5p/,https://platform.beauhurst.com/transaction/fundraising/fgqf/,Nattr,2016/11/15,129799,109798
https://platform.beauhurst.com/company/ywfsis/,https://platform.beauhurst.com/transaction/fundraising/v4gw/,M Restaurants,2016/11/29,1714800,1559800
https://platform.beauhurst.com/company/vbq6s2/,https://platform.beauhurst.com/transaction/fundraising/bfuj/,Suave,2016/10/17,55000,55000.152
https://platform.beauhurst.com/company/72y37k/,https://platform.beauhurst.com/transaction/fundraising/673q/,Represent,2014/1/17,,40000
https://platform.beauhurst.com/company/gpxfyf/,https://platform.beauhurst.com/transaction/fundraising/wmca/,Kicktable,2012/4/15,26249,26248.86
https://platform.beauhurst.com/company/kx2ss4/,https://platform.beauhurst.com/transaction/fundraising/qt8a/,Percentile,2016/5/17,150000,150000.375
https://platform.beauhurst.com/company/2bk88y/,https://platform.beauhurst.com/transaction/fundraising/w8te/,Lectrio,2012/8/1,15120,15120
https://platform.beauhurst.com/company/mtj6rb/,https://platform.beauhurst.com/transaction/fundraising/9rpz/,Publification,2011/6/29,14998,14998.5
https://platform.beauhurst.com/company/t26m2r/,https://platform.beauhurst.com/transaction/fundraising/xbpq/,Shhmooze,2012/10/8,21252,21252
https://platform.beauhurst.com/company/t26m2r/,https://platform.beauhurst.com/transaction/fundraising/wbdv/,Shhmooze,2012/12/14,100000,99999.999
https://platform.beauhurst.com/company/ams2e8/,https://platform.beauhurst.com/transaction/fundraising/pufa/,Zinter,2013/9/17,40000,40000
https://platform.beauhurst.com/company/w5xm2c/,https://platform.beauhurst.com/transaction/fundraising/u7kw/,Olly The Little White Van,2015/12/1,149663,149662.8
https://platform.beauhurst.com/company/2z4yfq/,https://platform.beauhurst.com/transaction/fundraising/rygy/,Go4Venture,2016/4/5,63484,63483.84
https://platform.beauhurst.com/company/k5h8ep/,https://platform.beauhurst.com/transaction/fundraising/aqdp/,Honeycomb TV,2016/10/24,2940845,3000000
https://platform.beauhurst.com/company/ma6p6r/,https://platform.beauhurst.com/transaction/fundraising/a4xy/,DataCentred,2016/10/24,,1000000
https://platform.beauhurst.com/company/73zkdf/,https://platform.beauhurst.com/transaction/fundraising/ehwj/,Zucla,2016/10/21,,247670
https://platform.beauhurst.com/company/fkijsg/,https://platform.beauhurst.com/transaction/fundraising/zuj3/,Matchday Fantasy,2016/2/23,25510,25509.9
https://platform.beauhurst.com/company/axpzt2/,https://platform.beauhurst.com/transaction/fundraising/zwzb/,RateMate,2016/8/12,24006,24005.90335
https://platform.beauhurst.com/company/kjbbph/,https://platform.beauhurst.com/transaction/fundraising/gfi8/,Info-Assure,2012/2/22,14756,14756
https://platform.beauhurst.com/company/7tx46r/,https://platform.beauhurst.com/transaction/fundraising/nqcw/,DVELP,2016/10/12,22500,22499.9996
https://platform.beauhurst.com/company/jppcg7/,https://platform.beauhurst.com/transaction/fundraising/c4w5/,iDeeter,2016/3/7,36584,36584
https://platform.beauhurst.com/company/7c3hz9/,https://platform.beauhurst.com/transaction/fundraising/remk/,UltraSoC,2016/10/14,676948,676948
https://platform.beauhurst.com/company/gijvew/,https://platform.beauhurst.com/transaction/fundraising/vsbd/,Converged Tek,2016/10/19,10909,10909.2
https://platform.beauhurst.com/company/ddyde2/,https://platform.beauhurst.com/transaction/fundraising/ak5h/,Carmichael Mobile Bottling,2016/4/20,283000,283000
https://platform.beauhurst.com/company/7sa3qn/,https://platform.beauhurst.com/transaction/fundraising/f6rr/,Veridu,2016/10/24,,
https://platform.beauhurst.com/company/g8qf42/,https://platform.beauhurst.com/transaction/fundraising/kzkk/,Brighter World,2016/9/1,500000,500000
https://platform.beauhurst.com/company/g8qf42/,https://platform.beauhurst.com/transaction/fundraising/gth5/,Brighter World,2015/2/3,49999,49999
https://platform.beauhurst.com/company/rcfcpm/,https://platform.beauhurst.com/transaction/fundraising/hpu6/,Adpoints,2011/9/15,182501,182500.695
https://platform.beauhurst.com/company/rcfcpm/,https://platform.beauhurst.com/transaction/fundraising/u4gs/,Adpoints,2014/2/24,611795,611794.74
https://platform.beauhurst.com/company/rcfcpm/,https://platform.beauhurst.com/transaction/fundraising/nbbs/,Adpoints,2014/7/30,285379,285378.84
https://platform.beauhurst.com/company/fd8qv5/,https://platform.beauhurst.com/transaction/fundraising/nhrr/,Cyberhawk,2014/12/16,399376,399375.85
https://platform.beauhurst.com/company/7hmrya/,https://platform.beauhurst.com/transaction/fundraising/xrj5/,AinFin,2016/10/31,198000,200000
https://platform.beauhurst.com/company/wr3qs9/,https://platform.beauhurst.com/transaction/fundraising/k2pr/,Genero Renewables,2010/6/24,,900000
https://platform.beauhurst.com/company/h9dreg/,https://platform.beauhurst.com/transaction/fundraising/pitr/,Shopitize,2016/6/6,,2500000
https://platform.beauhurst.com/company/fyidyb/,https://platform.beauhurst.com/transaction/fundraising/ahuj/,R2C Online,2007/9/21,,
https://platform.beauhurst.com/company/nx9wqp/,https://platform.beauhurst.com/transaction/fundraising/t4rf/,Ancoa,2016/9/12,1837606,1837606.5
https://platform.beauhurst.com/company/vzhuxg/,https://platform.beauhurst.com/transaction/fundraising/ab98/,Comply Serve,2008/9/1,,
https://platform.beauhurst.com/company/hpxkr4/,https://platform.beauhurst.com/transaction/fundraising/nwj7/,Simulity,2016/11/1,,4000000
https://platform.beauhurst.com/company/pb86am/,https://platform.beauhurst.com/transaction/fundraising/mrph/,Student Reading Lists,2012/4/16,21247,21247.38
https://platform.beauhurst.com/company/pb86am/,https://platform.beauhurst.com/transaction/fundraising/5fth/,Student Reading Lists,2012/9/10,99752,99751.5
https://platform.beauhurst.com/company/esjxtt/,https://platform.beauhurst.com/transaction/fundraising/4bpg/,Chic Retreats,2016/11/2,1396433,2000000
https://platform.beauhurst.com/company/rnwepn/,https://platform.beauhurst.com/transaction/fundraising/5ed4/,Critical Pharmaceuticals,2004/12/1,,750000
https://platform.beauhurst.com/company/ud2x2b/,https://platform.beauhurst.com/transaction/fundraising/mv6d/,Mendeley,2009/2/25,,1399372.002
https://platform.beauhurst.com/company/ud2x2b/,https://platform.beauhurst.com/transaction/fundraising/4m6s/,Mendeley,2012/12/1,2876471,2876470.91
https://platform.beauhurst.com/company/tqcrdy/,https://platform.beauhurst.com/transaction/fundraising/6qc2/,Picklive,2010/3/24,549990,549990.475
https://platform.beauhurst.com/company/tqcrdy/,https://platform.beauhurst.com/transaction/fundraising/zaax/,Picklive,2011/5/20,750000,750000.0001
https://platform.beauhurst.com/company/kfwe68/,https://platform.beauhurst.com/transaction/fundraising/96rq/,Pinipa,2015/9/14,400000,400000.0544
https://platform.beauhurst.com/company/wapajd/,https://platform.beauhurst.com/transaction/fundraising/823m/,Vinetrade,2012/4/1,155000,154999.7135
https://platform.beauhurst.com/company/2k3tju/,https://platform.beauhurst.com/transaction/fundraising/8knn/,Zysis,2012/1/3,56348,56348.25
https://platform.beauhurst.com/company/2djbsv/,https://platform.beauhurst.com/transaction/fundraising/unud/,MIATech Biosolutions,2014/3/17,120000,119999.9605
https://platform.beauhurst.com/company/2djbsv/,https://platform.beauhurst.com/transaction/fundraising/hpas/,MIATech Biosolutions,2015/4/2,29853,29852.99782
https://platform.beauhurst.com/company/s9b3kg/,https://platform.beauhurst.com/transaction/fundraising/9h7m/,L3 Technology,2011/8/5,1073478,1073478
